mac_address,vendor
00:50:c2,MEDIORNET GmbH
00:50:c2,Alfing Montagetechnik GmbH
00:50:c2,Sedo Systems Ltd
00:50:c2,PMC
00:50:c2,Twoway CATV SERVICE INC.
00:50:c2,Applied Research Laboratories: UT
00:50:c2,Armorlink Co .Ltd
00:50:c2,"vg controls, inc"
00:50:c2,Matrix Audio Designs
00:50:c2,"General Resources Co., LTD."
00:50:c2,ANSA Corporation
00:50:c2,Valley Tecnologia
00:50:c2,"TESLA, a.s."
00:50:c2,Teledyne Monitor Labs
00:50:c2,iseg Spezialelektronik GmbH
00:50:c2,Kooltech LLC
00:50:c2,PRIAMUS SYSTEM TECHNOLOGIES AG
00:50:c2,TRAFSYS AS
00:50:c2,Unlimited Bandwidth LLC
00:50:c2,"Quartet Technology, Inc."
00:50:c2,ISE GmbH
00:50:c2,Network I/O
00:50:c2,"BiPOM Electronics, Inc."
00:50:c2,Funkwerk plettac electronic GmbH
00:50:c2,"Venue 1, Inc."
00:50:c2,Avenir Technologies Inc.
00:50:c2,"Pixtree Technologies, inc."
00:50:c2,Enconair Ecological Chambers Inc.
00:50:c2,Pickering Laboratories
00:50:c2,A3IP
00:50:c2,HAMEG GmbH
00:50:c2,EFSYS
00:50:c2,ads-tec GmbH
00:50:c2,Videotek Sistemas Eletronicos Ltda.
00:50:c2,"Infrasafe, Inc."
00:50:c2,Idetech Europe S.A.
00:50:c2,"PowerWAN, Inc"
00:50:c2,Promess Incorporated
00:50:c2,SELCO s.r.l.
00:50:c2,Bluewater Systems Ltd
00:50:c2,Guralp Systems Limited
00:50:c2,HARTMANN software GbR
00:50:c2,Revolution Education Ltd
00:50:c2,Teneros
00:50:c2,Advantage R&D
00:50:c2,CSIRO - Division of Exploration and Mining
00:50:c2,NeuLion Incorporated
00:50:c2,Braintronics BV
00:50:c2,Wisnu and Supak Co.Ltd.
00:50:c2,Comlab Inc.
00:50:c2,IMAGO Technologies GmbH
00:50:c2,Oy Stinghorn Ltd
00:50:c2,Mindspeed Technologies
00:50:c2,Keith & Koep GmbH
00:50:c2,Tennessee Valley Authority
00:50:c2,A.R.G ElectroDesign Ltd
00:50:c2,"DigitalDeck, Inc."
00:50:c2,Westronic Systems Inc.
00:50:c2,Networked Robotics Corporation
00:50:c2,Vegas Amusement
00:50:c2,Elektrotechnik & Elektronik Oltmann GmbH
00:50:c2,InAccess Networks
00:50:c2,MANGO DSP Ltd.
00:50:c2,RapidWave Inc.
00:50:c2,Advanced Micro Controls Inc.
00:50:c2,Xycom VME
00:50:c2,CLEODE
00:50:c2,"Companion Worlds, inc."
00:50:c2,Embedtronics Enterprise
00:50:c2,Nordic Alarm AB
00:50:c2,"InterBridge,Inc."
00:50:c2,Ratotec GmbH
00:50:c2,Contec
00:50:c2,"Advanced Si-Net Co., LTD."
00:50:c2,Baytech Cinema
00:50:c2,LUCEO
00:50:c2,Kinesys Projects Limited
00:50:c2,Crossing Informationssysteme GmbH
00:50:c2,"Ecutel Systems, Inc."
00:50:c2,RISCO Group
00:50:c2,Golden River Traffic
00:50:c2,ETI
00:50:c2,PULTRONICS
00:50:c2,PUNJAB COMMUNICATIONS LTD
00:50:c2,Virtu
00:50:c2,"MicroBee Systems, Inc"
00:50:c2,SAIA Burgess Controls AG
00:50:c2,EuroDesign embedded technologies GmbH
00:50:c2,CI Systems Ltd.
00:50:c2,"American Microsystems, Ltd."
00:50:c2,"Geotech Instruments, LLC"
00:50:c2,Innings Telecom Inc.
00:50:c2,Datacon
00:50:c2,"CHENGDU  BOOK DIGITAL CO., LTD"
00:50:c2,"Crossbow Technology, Inc."
00:50:c2,Clifford Chance LLP
00:50:c2,Private
00:50:c2,Transtech DSP
00:50:c2,Elman srl
00:50:c2,Initial Electronic Security Systems
00:50:c2,WIS Technologies
00:50:c2,Digital SP Ltd
00:50:c2,Uster Technologies AG
00:50:c2,Siliquent Technologies Ltd
00:50:c2,SELCO
00:50:c2,Polatis Ltd
00:50:c2,Hobbes Computer Network Accessories
00:50:c2,CSA  Computer & Antriebstechnik GmbH
00:50:c2,ABB T&D Spa
00:50:c2,"BBI Engineering, Inc."
00:50:c2,Telda Electronics
00:50:c2,Septier Communication Ltd
00:50:c2,Sterling Industry Consult GmbH
00:50:c2,IPITEK
00:50:c2,Packet Techniques Inc.
00:50:c2,ACD Elektronik GmbH
00:50:c2,2N TELEKOMUNIKACE a.s.
00:50:c2,Tattile srl
00:50:c2,KINETICS
00:50:c2,Allen Martin Conservation Ltd
00:50:c2,Maestro Pty Ltd
00:50:c2,PATLITE Corporation
00:50:c2,Digital Recorders Inc
00:50:c2,Technisyst Pty Ltd
00:50:c2,Verex Technology
00:50:c2,Supertel
00:50:c2,"Hauppauge Computer Works, Inc."
00:50:c2,Spacesaver Corporation
00:50:c2,MDS SCIEX
00:50:c2,"nVent, Schroff GmbH"
00:50:c2,LORD INGENIERIE
00:50:c2,Schwer+Kopka GmbH
00:50:c2,JLCooper Electronics
00:50:c2,LK Ltd
00:50:c2,Windmill Innovations
00:50:c2,ESG Elektroniksystem u. Logistik GmbH
00:50:c2,Monitor Business Machines Ltd
00:50:c2,Getinge IT Solutions ApS
00:50:c2,"Bluesocket, Inc."
00:50:c2,EDD Srl
00:50:c2,SouthWing S.L.
00:50:c2,"COSMO co.,ltd."
00:50:c2,"Applied Systems Engineering, Inc."
00:50:c2,"Datatek Applications, Inc."
00:50:c2,EVER Sp. z o.o.
00:50:c2,"LIFETIME MEMORY PRODUCTS, INC."
00:50:c2,Cognex Corporation
00:50:c2,Synopsys
00:50:c2,RF Code
00:50:c2,Axotec Technologies GmbH
00:50:c2,Sedia Electronics
00:50:c2,INTERZEAG AG
00:50:c2,Streaming Networks
00:50:c2,"Tidel Engineering, L.P."
00:50:c2,ABB Switzerland Inc
00:50:c2,Cognex Corporation
00:50:c2,Unicoi Systems
00:50:c2,Wavium AB
00:50:c2,wolf-inf-tec
00:50:c2,Goerlitz AG
00:50:c2,IO Limited
00:50:c2,Canal +
00:50:c2,"Masterclock, Inc."
00:50:c2,TTTech
00:50:c2,Vbrick Systems Inc.
00:50:c2,"Taishodo Seiko Co., Ltd."
00:50:c2,Private
00:50:c2,SCI Technology Inc.
00:50:c2,Brijing Embedor Embedded Internet Tech. Co. Ltd.
00:50:c2,"Quantronix, Inc."
00:50:c2,DSP Design Ltd.
00:50:c2,Tharsys
00:50:c2,CommServ Solutions Inc.
00:50:c2,J&B Engineering Group S.L.
00:50:c2,TTI - Telecom International Ltd.
00:50:c2,Teseda Corporation
00:50:c2,Acunia N.V.
00:50:c2,Standard Comm. Corp.
00:50:c2,Redux Communications Ltd.
00:50:c2,SR Research Ltd.
00:50:c2,"InBus Engineering, Inc."
00:50:c2,TPA Traffic & Parking Automation BV
00:50:c2,Diva Systems
00:50:c2,"Seranoa Networks, Inc."
00:50:c2,Global Opto Communication Tech. Corp
00:50:c2,Corelatus A.B.
00:50:c2,LAUD Electronic Design AS
00:50:c2,IPAXS Corporation
00:50:c2,Valley Products Corporation
00:50:c2,"PIUSYS Co., Ltd."
00:50:c2,QuesCom
00:50:c2,"KMS Systems, Inc."
00:50:c2,"VHB Technologies, Inc."
00:50:c2,"Industrial Indexing Systems, Inc."
00:50:c2,Smartmedia LLC
00:50:c2,Frederick Engineering
00:50:c2,Inco Startec GmbH
00:50:c2,"Palm, Inc."
00:50:c2,Pro-Active
00:50:c2,"Tonbu, Inc."
00:50:c2,RYMIC
00:50:c2,"Latus Lightworks, Inc."
00:50:c2,Mobiltex Data Ltd.
00:50:c2,Radiant Networks Plc
00:50:c2,BaSyTec GmbH
00:50:c2,KOREALINK
00:50:c2,"Visable Genetics, Inc."
00:50:c2,Seffle Instrument AB
00:50:c2,Monitor Business Machines Ltd.
00:50:c2,Validyne Engineering Corp.
00:50:c2,BSQUARE
00:50:c2,Fenwal Italia S.P.A.
00:50:c2,Kylink Communications Corp.
00:50:c2,IP Unity
00:50:c2,DIALOG4 System Engineering GmbH
00:50:c2,JL-teknik
00:50:c2,Matuschek Messtechnik GmbH
00:50:c2,Flextel S.p.A
00:50:c2,"Dataprobe, Inc."
00:50:c2,"Vision Research, Inc."
00:50:c2,Mayo Foundation
00:50:c2,Etheira Technologies
00:50:c2,"Telecom Analysis Systems, LP"
00:50:c2,Chase Manhattan Bank
00:50:c2,E.I.S.M.
00:50:c2,VersaLogic Corp.
00:50:c2,Emtac Technology Corp.
00:50:c2,CallTech International Limited
00:50:c2,Moisture Systems
00:50:c2,Bihl + Wiedemann GmbH
00:50:c2,"Project Management Enterprises, Inc."
00:50:c2,Clive Green & Co. Ltd.
00:50:c2,Wartsila Voyage Limited
40:d8:55,Mettler Toledo
