index|mac|seq|id|len|power|timestamp|OUI|random|vendor
2215|88:28:b3:54:14:4e|2921|50|4|-65|1579270116.516981|88:28:b3|False|HUAWEI TECHNOLOGIES CO.,LTD
2216|88:28:b3:54:14:4e|2921|221|142|-65|1579270116.516981|88:28:b3|False|HUAWEI TECHNOLOGIES CO.,LTD
2217|88:28:b3:54:14:4e|2922|50|4|-65|1579270116.518982|88:28:b3|False|HUAWEI TECHNOLOGIES CO.,LTD
2218|da:a1:19:67:48:4f|2643|50|4|-65|1579270125.415161|da:a1:19|True|Google, Inc.
2219|da:a1:19:46:c3:03|2645|50|4|-65|1579270125.501908|da:a1:19|True|Google, Inc.
2220|da:a1:19:46:c3:03|2646|50|4|-65|1579270125.526436|da:a1:19|True|Google, Inc.
2221|da:a1:19:f9:58:a9|2647|50|4|-65|1579270125.586025|da:a1:19|True|Google, Inc.
2222|da:a1:19:f2:f3:1f|705|50|8|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2223|da:a1:19:f2:f3:1f|705|3|1|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2224|da:a1:19:f2:f3:1f|705|45|26|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2225|da:a1:19:f2:f3:1f|705|127|10|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2226|da:a1:19:f2:f3:1f|705|191|12|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2227|da:a1:19:f2:f3:1f|705|221|7|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2228|da:a1:19:f2:f3:1f|705|255|3|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2229|da:a1:19:f2:f3:1f|705|221|10|-65|1579270135.409879|da:a1:19|True|Google, Inc.
2230|da:a1:19:f2:f3:1f|706|50|8|-65|1579270135.420053|da:a1:19|True|Google, Inc.
2231|da:a1:19:f2:f3:1f|706|3|1|-65|1579270135.420053|da:a1:19|True|Google, Inc.
2232|da:a1:19:f2:f3:1f|706|45|26|-65|1579270135.420053|da:a1:19|True|Google, Inc.
2233|da:a1:19:f2:f3:1f|706|127|10|-65|1579270135.420053|da:a1:19|True|Google, Inc.
2234|da:a1:19:f2:f3:1f|707|50|8|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2235|da:a1:19:f2:f3:1f|707|3|1|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2236|da:a1:19:f2:f3:1f|707|45|26|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2237|da:a1:19:f2:f3:1f|707|127|10|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2238|da:a1:19:f2:f3:1f|707|191|12|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2239|da:a1:19:f2:f3:1f|707|221|7|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2240|da:a1:19:f2:f3:1f|707|255|3|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2241|da:a1:19:f2:f3:1f|707|221|10|-65|1579270135.428481|da:a1:19|True|Google, Inc.
2242|da:a1:19:f2:f3:1f|708|50|8|-65|1579270135.43925|da:a1:19|True|Google, Inc.
2243|da:a1:19:f2:f3:1f|708|3|1|-65|1579270135.43925|da:a1:19|True|Google, Inc.
2244|da:a1:19:f2:f3:1f|709|50|8|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2245|da:a1:19:f2:f3:1f|709|3|1|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2246|da:a1:19:f2:f3:1f|709|45|26|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2247|da:a1:19:f2:f3:1f|709|127|10|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2248|da:a1:19:f2:f3:1f|709|191|12|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2249|da:a1:19:f2:f3:1f|709|221|7|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2250|da:a1:19:f2:f3:1f|709|255|3|-65|1579270135.448563|da:a1:19|True|Google, Inc.
2251|3e:3b:bb:26:32:90|3164|50|8|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2252|3e:3b:bb:26:32:90|3164|3|1|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2253|3e:3b:bb:26:32:90|3164|45|26|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2254|3e:3b:bb:26:32:90|3164|127|8|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2255|3e:3b:bb:26:32:90|3164|107|7|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2256|3e:3b:bb:26:32:90|3164|221|11|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2257|3e:3b:bb:26:32:90|3164|221|30|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2258|3e:3b:bb:26:32:90|3164|221|8|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2259|3e:3b:bb:26:32:90|3164|221|9|-65|1579270148.260593|3e:3b:bb|True|not_resolved
2260|3e:3b:bb:26:32:90|3165|50|8|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2261|3e:3b:bb:26:32:90|3165|3|1|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2262|3e:3b:bb:26:32:90|3165|45|26|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2263|3e:3b:bb:26:32:90|3165|127|8|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2264|3e:3b:bb:26:32:90|3165|107|7|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2265|3e:3b:bb:26:32:90|3165|221|11|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2266|3e:3b:bb:26:32:90|3165|221|30|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2267|3e:3b:bb:26:32:90|3165|221|8|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2268|3e:3b:bb:26:32:90|3165|221|9|-65|1579270148.281449|3e:3b:bb|True|not_resolved
2269|a6:33:db:be:ef:ad|3182|50|8|-65|1579270149.132872|a6:33:db|True|not_resolved
2270|a6:33:db:be:ef:ad|3182|3|1|-65|1579270149.132872|a6:33:db|True|not_resolved
2271|a6:33:db:be:ef:ad|3182|45|26|-65|1579270149.132872|a6:33:db|True|not_resolved
2272|a6:33:db:be:ef:ad|3182|170|73|-65|1579270149.132872|a6:33:db|True|not_resolved
2273|a6:33:db:be:ef:ad|3183|50|8|-65|1579270149.154258|a6:33:db|True|not_resolved
2274|a6:33:db:be:ef:ad|3184|50|8|-65|1579270149.177549|a6:33:db|True|not_resolved
2275|a6:33:db:be:ef:ad|3185|50|8|-65|1579270149.197304|a6:33:db|True|not_resolved
2276|a6:33:db:be:ef:ad|3185|134|22|-65|1579270149.197304|a6:33:db|True|not_resolved
2277|a6:33:db:be:ef:ad|3185|112|48|-65|1579270149.197304|a6:33:db|True|not_resolved
2278|a6:33:db:be:ef:ad|3185|0|32|-65|1579270149.197304|a6:33:db|True|not_resolved
2279|e6:08:10:14:a8:97|3196|50|8|-65|1579270152.858421|e6:08:10|True|not_resolved
2280|e6:08:10:14:a8:97|3196|3|1|-65|1579270152.858421|e6:08:10|True|not_resolved
2281|e6:08:10:14:a8:97|3196|45|26|-65|1579270152.858421|e6:08:10|True|not_resolved
2282|e6:08:10:14:a8:97|3196|127|8|-65|1579270152.858421|e6:08:10|True|not_resolved
2283|e6:08:10:14:a8:97|3196|107|7|-65|1579270152.858421|e6:08:10|True|not_resolved
2284|e6:08:10:14:a8:97|3196|221|11|-65|1579270152.858421|e6:08:10|True|not_resolved
2285|e6:08:10:14:a8:97|3196|221|30|-65|1579270152.858421|e6:08:10|True|not_resolved
2286|e6:08:10:14:a8:97|3196|221|8|-65|1579270152.858421|e6:08:10|True|not_resolved
2287|e6:08:10:14:a8:97|3196|221|9|-65|1579270152.858421|e6:08:10|True|not_resolved
2288|e6:08:10:14:a8:97|3197|50|8|-65|1579270152.879327|e6:08:10|True|not_resolved
2289|e6:08:10:14:a8:97|3197|3|1|-65|1579270152.879327|e6:08:10|True|not_resolved
2290|e6:08:10:14:a8:97|3197|45|26|-65|1579270152.879327|e6:08:10|True|not_resolved
2291|e6:08:10:14:a8:97|3197|127|8|-65|1579270152.879327|e6:08:10|True|not_resolved
2292|e6:08:10:14:a8:97|3197|107|7|-65|1579270152.879327|e6:08:10|True|not_resolved
2293|e6:08:10:14:a8:97|3197|221|11|-65|1579270152.879327|e6:08:10|True|not_resolved
2294|e6:08:10:14:a8:97|3197|221|30|-65|1579270152.879327|e6:08:10|True|not_resolved
2295|e6:08:10:14:a8:97|3197|221|8|-65|1579270152.879327|e6:08:10|True|not_resolved
2296|e6:08:10:14:a8:97|3197|221|9|-65|1579270152.879327|e6:08:10|True|not_resolved
2297|e6:08:10:14:a8:97|3198|30|121|-65|1579270152.902026|e6:08:10|True|not_resolved
2298|e6:08:10:14:a8:97|3199|50|8|-65|1579270152.922625|e6:08:10|True|not_resolved
2299|e6:08:10:14:a8:97|3199|208|14|-65|1579270152.922625|e6:08:10|True|not_resolved
2300|e6:08:10:14:a8:97|3220|50|8|-65|1579270153.382266|e6:08:10|True|not_resolved
2301|e6:08:10:14:a8:97|3221|50|8|-65|1579270153.402154|e6:08:10|True|not_resolved
2302|e6:08:10:14:a8:97|3221|3|24|-65|1579270153.402154|e6:08:10|True|not_resolved
2303|e6:08:10:14:a8:97|3221|196|85|-65|1579270153.402154|e6:08:10|True|not_resolved
2304|da:a1:19:e5:fb:4b|3202|50|4|-65|1579270154.544878|da:a1:19|True|Google, Inc.
2305|da:a1:19:02:54:60|3204|50|4|-65|1579270154.62114|da:a1:19|True|Google, Inc.
2306|da:a1:19:02:54:60|3205|50|4|-65|1579270154.645507|da:a1:19|True|Google, Inc.
2307|da:a1:19:d9:ec:a3|3206|50|4|-65|1579270154.697504|da:a1:19|True|Google, Inc.
2308|c6:55:84:06:1c:57|3230|50|8|-65|1579270161.052178|c6:55:84|True|not_resolved
2309|c6:55:84:06:1c:57|3230|3|1|-65|1579270161.052178|c6:55:84|True|not_resolved
2310|c6:55:84:06:1c:57|3230|45|26|-65|1579270161.052178|c6:55:84|True|not_resolved
2311|c6:55:84:06:1c:57|3230|127|8|-65|1579270161.052178|c6:55:84|True|not_resolved
2312|c6:55:84:06:1c:57|3230|107|7|-65|1579270161.052178|c6:55:84|True|not_resolved
2313|c6:55:84:06:1c:57|3230|221|11|-65|1579270161.052178|c6:55:84|True|not_resolved
2314|c6:55:84:06:1c:57|3230|221|30|-65|1579270161.052178|c6:55:84|True|not_resolved
2315|c6:55:84:06:1c:57|3230|221|8|-65|1579270161.052178|c6:55:84|True|not_resolved
2316|c6:55:84:06:1c:57|3230|221|9|-65|1579270161.052178|c6:55:84|True|not_resolved
2317|c6:55:84:06:1c:57|3232|50|8|-65|1579270161.09703|c6:55:84|True|not_resolved
2318|c6:55:84:06:1c:57|3232|134|22|-65|1579270161.09703|c6:55:84|True|not_resolved
2319|c6:55:84:06:1c:57|3232|0|48|-65|1579270161.09703|c6:55:84|True|not_resolved
2320|c6:55:84:06:1c:57|3233|50|8|-65|1579270161.11534|c6:55:84|True|not_resolved
2321|c6:55:84:06:1c:57|3254|50|8|-65|1579270161.572962|c6:55:84|True|not_resolved
2322|c6:55:84:06:1c:57|3254|3|1|-65|1579270161.572962|c6:55:84|True|not_resolved
2323|c6:55:84:06:1c:57|3254|45|26|-65|1579270161.572962|c6:55:84|True|not_resolved
2324|c6:55:84:06:1c:57|3254|229|16|-65|1579270161.572962|c6:55:84|True|not_resolved
2325|22:12:7b:f3:96:2a|1367|50|8|-65|1579270169.399478|22:12:7b|True|not_resolved
2326|22:12:7b:f3:96:2a|1367|45|26|-65|1579270169.399478|22:12:7b|True|not_resolved
2327|22:12:7b:f3:96:2a|1367|127|9|-65|1579270169.399478|22:12:7b|True|not_resolved
2328|22:12:7b:f3:96:2a|1368|50|8|-65|1579270169.442082|22:12:7b|True|not_resolved
2329|22:12:7b:f3:96:2a|1368|45|26|-65|1579270169.442082|22:12:7b|True|not_resolved
2330|22:12:7b:f3:96:2a|1368|140|4|-65|1579270169.442082|22:12:7b|True|not_resolved
2331|22:12:7b:f3:96:2a|1369|50|8|-65|1579270169.48496|22:12:7b|True|not_resolved
2332|22:12:7b:f3:96:2a|1369|45|26|-65|1579270169.48496|22:12:7b|True|not_resolved
2333|22:12:7b:f3:96:2a|1369|127|9|-65|1579270169.48496|22:12:7b|True|not_resolved
2334|22:12:7b:f3:96:2a|1370|50|8|-65|1579270169.526135|22:12:7b|True|not_resolved
2335|22:12:7b:f3:96:2a|1370|45|26|-65|1579270169.526135|22:12:7b|True|not_resolved
2336|22:12:7b:f3:96:2a|1370|127|9|-65|1579270169.526135|22:12:7b|True|not_resolved
2337|22:12:7b:f3:96:2a|1371|50|8|-65|1579270169.569034|22:12:7b|True|not_resolved
2338|22:12:7b:f3:96:2a|1371|45|26|-65|1579270169.569034|22:12:7b|True|not_resolved
2339|22:12:7b:f3:96:2a|1371|127|9|-65|1579270169.569034|22:12:7b|True|not_resolved
2340|ae:7f:0a:6b:9f:af|1470|50|8|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2341|ae:7f:0a:6b:9f:af|1470|3|1|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2342|ae:7f:0a:6b:9f:af|1470|45|26|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2343|ae:7f:0a:6b:9f:af|1470|127|10|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2344|ae:7f:0a:6b:9f:af|1470|191|12|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2345|ae:7f:0a:6b:9f:af|1470|221|7|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2346|ae:7f:0a:6b:9f:af|1470|255|3|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2347|ae:7f:0a:6b:9f:af|1470|221|10|-65|1579270170.159175|ae:7f:0a|True|not_resolved
2348|9c:e0:63:6e:19:32|837|50|4|-65|1579270178.817173|9c:e0:63|False|Samsung Electronics Co.,Ltd
2349|9c:e0:63:6e:19:32|837|3|1|-65|1579270178.817173|9c:e0:63|False|Samsung Electronics Co.,Ltd
2350|9c:e0:63:6e:19:32|837|45|26|-65|1579270178.817173|9c:e0:63|False|Samsung Electronics Co.,Ltd
2351|9c:e0:63:6e:19:32|839|50|4|-65|1579270178.89096|9c:e0:63|False|Samsung Electronics Co.,Ltd
2352|9c:e0:63:6e:19:32|839|3|1|-65|1579270178.89096|9c:e0:63|False|Samsung Electronics Co.,Ltd
2353|9c:e0:63:6e:19:32|839|45|26|-65|1579270178.89096|9c:e0:63|False|Samsung Electronics Co.,Ltd
2354|9c:e0:63:6e:19:32|839|127|8|-65|1579270178.89096|9c:e0:63|False|Samsung Electronics Co.,Ltd
2355|9c:e0:63:6e:19:32|839|221|7|-65|1579270178.89096|9c:e0:63|False|Samsung Electronics Co.,Ltd
2356|9c:e0:63:6e:19:32|842|50|4|-65|1579270179.000793|9c:e0:63|False|Samsung Electronics Co.,Ltd
2357|9c:e0:63:6e:19:32|842|3|1|-65|1579270179.000793|9c:e0:63|False|Samsung Electronics Co.,Ltd
2358|9c:e0:63:6e:19:32|842|45|26|-65|1579270179.000793|9c:e0:63|False|Samsung Electronics Co.,Ltd
2359|9c:e0:63:6e:19:32|842|127|8|-65|1579270179.000793|9c:e0:63|False|Samsung Electronics Co.,Ltd
2360|9c:e0:63:6e:19:32|842|221|7|-65|1579270179.000793|9c:e0:63|False|Samsung Electronics Co.,Ltd
2361|9c:e0:63:6e:19:32|851|50|4|-65|1579270179.333953|9c:e0:63|False|Samsung Electronics Co.,Ltd
2362|9c:e0:63:6e:19:32|851|3|1|-65|1579270179.333953|9c:e0:63|False|Samsung Electronics Co.,Ltd
2363|9c:e0:63:6e:19:32|851|45|26|-65|1579270179.333953|9c:e0:63|False|Samsung Electronics Co.,Ltd
2364|9c:e0:63:6e:19:32|851|63|4|-65|1579270179.333953|9c:e0:63|False|Samsung Electronics Co.,Ltd
2365|9c:e0:63:6e:19:32|853|50|4|-65|1579270179.409046|9c:e0:63|False|Samsung Electronics Co.,Ltd
2366|9c:e0:63:6e:19:32|853|3|1|-65|1579270179.409046|9c:e0:63|False|Samsung Electronics Co.,Ltd
2367|9c:e0:63:6e:19:32|853|45|26|-65|1579270179.409046|9c:e0:63|False|Samsung Electronics Co.,Ltd
2368|9c:e0:63:6e:19:32|853|172|10|-65|1579270179.409046|9c:e0:63|False|Samsung Electronics Co.,Ltd
2369|9c:e0:63:6e:19:32|854|50|4|-65|1579270179.443929|9c:e0:63|False|Samsung Electronics Co.,Ltd
2370|9c:e0:63:6e:19:32|854|3|1|-65|1579270179.443929|9c:e0:63|False|Samsung Electronics Co.,Ltd
2371|9c:e0:63:6e:19:32|854|45|26|-65|1579270179.443929|9c:e0:63|False|Samsung Electronics Co.,Ltd
2372|9c:e0:63:6e:19:32|855|50|4|-65|1579270179.481888|9c:e0:63|False|Samsung Electronics Co.,Ltd
2373|9c:e0:63:6e:19:32|855|3|1|-65|1579270179.481888|9c:e0:63|False|Samsung Electronics Co.,Ltd
2374|9c:e0:63:6e:19:32|855|45|26|-65|1579270179.481888|9c:e0:63|False|Samsung Electronics Co.,Ltd
2375|9c:e0:63:6e:19:32|855|127|8|-65|1579270179.481888|9c:e0:63|False|Samsung Electronics Co.,Ltd
2376|9c:e0:63:6e:19:32|855|221|7|-65|1579270179.481888|9c:e0:63|False|Samsung Electronics Co.,Ltd
2377|9c:e0:63:6e:19:32|856|50|4|-65|1579270179.518298|9c:e0:63|False|Samsung Electronics Co.,Ltd
2378|9c:e0:63:6e:19:32|856|3|1|-65|1579270179.518298|9c:e0:63|False|Samsung Electronics Co.,Ltd
2379|9c:e0:63:6e:19:32|856|45|26|-65|1579270179.518298|9c:e0:63|False|Samsung Electronics Co.,Ltd
2380|9c:e0:63:6e:19:32|856|127|8|-65|1579270179.518298|9c:e0:63|False|Samsung Electronics Co.,Ltd
2381|9c:e0:63:6e:19:32|856|221|7|-65|1579270179.518298|9c:e0:63|False|Samsung Electronics Co.,Ltd
2382|da:a1:19:a4:b4:5c|2681|50|4|-65|1579270188.484859|da:a1:19|True|Google, Inc.
2383|da:a1:19:0c:93:0b|2687|50|4|-65|1579270188.73925|da:a1:19|True|Google, Inc.
2384|8c:eb:c6:57:1a:08|1|3|1|-65|1579270188.803323|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2385|8c:eb:c6:57:1a:08|1|50|4|-65|1579270188.803323|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2386|8c:eb:c6:57:1a:08|1|45|26|-65|1579270188.803323|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2387|8c:eb:c6:57:1a:08|1|127|1|-65|1579270188.803323|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2388|8c:eb:c6:57:1a:08|1|127|4|-65|1579270188.803323|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2389|da:a1:19:65:f8:74|2689|50|4|-65|1579270188.824524|da:a1:19|True|Google, Inc.
2390|da:a1:19:65:f8:74|2690|50|4|-65|1579270188.848681|da:a1:19|True|Google, Inc.
2391|8c:eb:c6:57:1a:08|5|3|1|-65|1579270188.887259|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2392|8c:eb:c6:57:1a:08|6|3|1|-65|1579270188.907544|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2393|8c:eb:c6:57:1a:08|6|50|4|-65|1579270188.907544|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2394|8c:eb:c6:57:1a:08|6|45|26|-65|1579270188.907544|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2395|8c:eb:c6:57:1a:08|6|127|1|-65|1579270188.907544|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2396|8c:eb:c6:57:1a:08|6|127|4|-65|1579270188.907544|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2397|8c:eb:c6:57:1a:08|9|3|1|-65|1579270188.971509|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2398|8c:eb:c6:57:1a:08|9|50|4|-65|1579270188.971509|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2399|8c:eb:c6:57:1a:08|9|45|26|-65|1579270188.971509|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2400|8c:eb:c6:57:1a:08|9|127|1|-65|1579270188.971509|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2401|8c:eb:c6:57:1a:08|9|127|4|-65|1579270188.971509|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2402|8c:eb:c6:57:1a:08|10|3|1|-65|1579270188.99274|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2403|8c:eb:c6:57:1a:08|10|50|4|-65|1579270188.99274|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2404|8c:eb:c6:57:1a:08|10|45|26|-65|1579270188.99274|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2405|8c:eb:c6:57:1a:08|10|127|1|-65|1579270188.99274|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2406|8c:eb:c6:57:1a:08|10|127|4|-65|1579270188.99274|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2407|8c:eb:c6:57:1a:08|11|3|1|-65|1579270189.01245|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2408|8c:eb:c6:57:1a:08|12|3|1|-65|1579270189.03461|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2409|8c:eb:c6:57:1a:08|12|50|4|-65|1579270189.03461|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2410|8c:eb:c6:57:1a:08|12|181|23|-65|1579270189.03461|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2411|8c:eb:c6:57:1a:08|13|3|1|-65|1579270189.055048|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2412|8c:eb:c6:57:1a:08|13|50|4|-65|1579270189.055048|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2413|8c:eb:c6:57:1a:08|13|45|26|-65|1579270189.055048|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2414|8c:eb:c6:57:1a:08|13|127|1|-65|1579270189.055048|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2415|8c:eb:c6:57:1a:08|13|127|4|-65|1579270189.055048|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2416|8c:eb:c6:57:1a:08|18|3|1|-65|1579270189.160333|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2417|8c:eb:c6:57:1a:08|18|50|4|-65|1579270189.160333|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2418|8c:eb:c6:57:1a:08|18|45|26|-65|1579270189.160333|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2419|8c:eb:c6:57:1a:08|18|127|1|-65|1579270189.160333|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2420|8c:eb:c6:57:1a:08|18|127|4|-65|1579270189.160333|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2421|8c:eb:c6:57:1a:08|19|3|1|-65|1579270189.181842|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2422|8c:eb:c6:57:1a:08|19|50|4|-65|1579270189.181842|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2423|8c:eb:c6:57:1a:08|20|61|1|-65|1579270189.202799|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2424|8c:eb:c6:57:1a:08|21|3|1|-65|1579270189.222625|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2425|8c:eb:c6:57:1a:08|21|50|4|-65|1579270189.222625|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2426|8c:eb:c6:57:1a:08|21|45|26|-65|1579270189.222625|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2427|8c:eb:c6:57:1a:08|21|127|1|-65|1579270189.222625|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2428|8c:eb:c6:57:1a:08|21|127|4|-65|1579270189.222625|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2429|8c:eb:c6:57:1a:08|22|3|1|-65|1579270189.244742|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2430|8c:eb:c6:57:1a:08|22|50|4|-65|1579270189.244742|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2431|8c:eb:c6:57:1a:08|22|45|26|-65|1579270189.244742|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2432|8c:eb:c6:57:1a:08|22|127|1|-65|1579270189.244742|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2433|8c:eb:c6:57:1a:08|22|127|4|-65|1579270189.244742|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2434|8c:eb:c6:57:1a:08|24|3|1|-65|1579270189.286419|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2435|8c:eb:c6:57:1a:08|24|50|4|-65|1579270189.286419|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2436|8c:eb:c6:57:1a:08|24|45|26|-65|1579270189.286419|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2437|8c:eb:c6:57:1a:08|25|3|1|-65|1579270189.306486|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2438|8c:eb:c6:57:1a:08|25|50|4|-65|1579270189.306486|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2439|8c:eb:c6:57:1a:08|25|45|26|-65|1579270189.306486|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2440|8c:eb:c6:57:1a:08|25|127|1|-65|1579270189.306486|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2441|8c:eb:c6:57:1a:08|25|127|4|-65|1579270189.306486|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2442|8c:eb:c6:57:1a:08|26|3|1|-65|1579270189.328755|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2443|8c:eb:c6:57:1a:08|26|50|4|-65|1579270189.328755|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2444|8c:eb:c6:57:1a:08|26|45|26|-65|1579270189.328755|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2445|8c:eb:c6:57:1a:08|26|127|1|-65|1579270189.328755|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2446|8c:eb:c6:57:1a:08|26|127|4|-65|1579270189.328755|8c:eb:c6|False|HUAWEI TECHNOLOGIES CO.,LTD
2447|ec:10:7b:a3:ef:df|1588|50|8|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
2448|ec:10:7b:a3:ef:df|1588|3|1|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
2449|ec:10:7b:a3:ef:df|1588|45|26|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
2450|ec:10:7b:a3:ef:df|1588|221|7|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
2451|ec:10:7b:a3:ef:df|1588|127|6|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
2452|ec:10:7b:a3:ef:df|1588|107|1|-65|1579270194.368538|ec:10:7b|False|Samsung Electronics Co.,Ltd
